Fecha,Hora,Variable,Valor,Unidad,Lugar
42795,8,Velocidad del viento,9.52,m/s,Punta Betin
42795,9,Velocidad del viento,10.3,m/s,Punta Betin
42795,10,Velocidad del viento,9.9,m/s,Punta Betin
42795,11,Velocidad del viento,10.47,m/s,Punta Betin
42795,12,Velocidad del viento,10.48,m/s,Punta Betin
42795,13,Velocidad del viento,10.83,m/s,Punta Betin
42795,14,Velocidad del viento,10.47,m/s,Punta Betin
42795,15,Velocidad del viento,10.55,m/s,Punta Betin
42795,16,Velocidad del viento,8.53,m/s,Punta Betin
42795,17,Velocidad del viento,8.92,m/s,Punta Betin
42795,18,Velocidad del viento,9.72,m/s,Punta Betin
42795,19,Velocidad del viento,9.82,m/s,Punta Betin
42795,20,Velocidad del viento,10.67,m/s,Punta Betin
42795,21,Velocidad del viento,11.57,m/s,Punta Betin
42795,22,Velocidad del viento,12.42,m/s,Punta Betin
42795,23,Velocidad del viento,12.33,m/s,Punta Betin
42796,0,Velocidad del viento,10.45,m/s,Punta Betin
42796,1,Velocidad del viento,9.43,m/s,Punta Betin
42796,2,Velocidad del viento,5.38,m/s,Punta Betin
42796,3,Velocidad del viento,4.12,m/s,Punta Betin
42796,4,Velocidad del viento,2.55,m/s,Punta Betin
42796,5,Velocidad del viento,4.52,m/s,Punta Betin
42796,6,Velocidad del viento,10.63,m/s,Punta Betin
42796,7,Velocidad del viento,9.27,m/s,Punta Betin
42796,8,Velocidad del viento,9.18,m/s,Punta Betin
42796,9,Velocidad del viento,4.62,m/s,Punta Betin
42796,10,Velocidad del viento,8.6,m/s,Punta Betin
42796,11,Velocidad del viento,8.1,m/s,Punta Betin
42796,12,Velocidad del viento,7.25,m/s,Punta Betin
42796,13,Velocidad del viento,7.5,m/s,Punta Betin
42796,14,Velocidad del viento,8.52,m/s,Punta Betin
42796,15,Velocidad del viento,9.88,m/s,Punta Betin
42796,16,Velocidad del viento,11.9,m/s,Punta Betin
42796,17,Velocidad del viento,12.63,m/s,Punta Betin
42796,18,Velocidad del viento,13.32,m/s,Punta Betin
42796,19,Velocidad del viento,10.95,m/s,Punta Betin
42796,20,Velocidad del viento,10.88,m/s,Punta Betin
42796,21,Velocidad del viento,11.75,m/s,Punta Betin
42796,22,Velocidad del viento,13.53,m/s,Punta Betin
42796,23,Velocidad del viento,11.95,m/s,Punta Betin
42797,0,Velocidad del viento,10.32,m/s,Punta Betin
42797,1,Velocidad del viento,10.15,m/s,Punta Betin
42797,2,Velocidad del viento,9.9,m/s,Punta Betin
42797,3,Velocidad del viento,8.92,m/s,Punta Betin
42797,4,Velocidad del viento,9.07,m/s,Punta Betin
42797,5,Velocidad del viento,10.6,m/s,Punta Betin
42797,6,Velocidad del viento,8.3,m/s,Punta Betin
42797,7,Velocidad del viento,12.37,m/s,Punta Betin
42797,8,Velocidad del viento,15.3,m/s,Punta Betin
42797,9,Velocidad del viento,14.73,m/s,Punta Betin
42797,10,Velocidad del viento,12.03,m/s,Punta Betin
42797,11,Velocidad del viento,10.43,m/s,Punta Betin
42797,12,Velocidad del viento,10.08,m/s,Punta Betin
42797,13,Velocidad del viento,11.97,m/s,Punta Betin
42797,14,Velocidad del viento,12.52,m/s,Punta Betin
42797,15,Velocidad del viento,11.37,m/s,Punta Betin
42797,16,Velocidad del viento,12.35,m/s,Punta Betin
42797,17,Velocidad del viento,13.37,m/s,Punta Betin
42797,18,Velocidad del viento,14.2,m/s,Punta Betin
42797,19,Velocidad del viento,14.47,m/s,Punta Betin
42797,20,Velocidad del viento,13.92,m/s,Punta Betin
42797,21,Velocidad del viento,12.45,m/s,Punta Betin
42797,22,Velocidad del viento,10.73,m/s,Punta Betin
42797,23,Velocidad del viento,11.02,m/s,Punta Betin
42798,0,Velocidad del viento,10.53,m/s,Punta Betin
42798,1,Velocidad del viento,9.8,m/s,Punta Betin
42798,2,Velocidad del viento,9.77,m/s,Punta Betin
42798,3,Velocidad del viento,9.48,m/s,Punta Betin
42798,4,Velocidad del viento,9.77,m/s,Punta Betin
42798,5,Velocidad del viento,10.7,m/s,Punta Betin
42798,6,Velocidad del viento,12.17,m/s,Punta Betin
42798,7,Velocidad del viento,10.5,m/s,Punta Betin
42798,8,Velocidad del viento,11.35,m/s,Punta Betin
42798,9,Velocidad del viento,10.95,m/s,Punta Betin
42798,10,Velocidad del viento,12.92,m/s,Punta Betin
42798,11,Velocidad del viento,11.85,m/s,Punta Betin
42798,12,Velocidad del viento,10.82,m/s,Punta Betin
42798,13,Velocidad del viento,10.28,m/s,Punta Betin
42798,14,Velocidad del viento,10.48,m/s,Punta Betin
42798,15,Velocidad del viento,9.65,m/s,Punta Betin
42798,16,Velocidad del viento,8.43,m/s,Punta Betin
42798,17,Velocidad del viento,9.48,m/s,Punta Betin
42798,18,Velocidad del viento,10.62,m/s,Punta Betin
42798,19,Velocidad del viento,10.1,m/s,Punta Betin
42798,20,Velocidad del viento,9.93,m/s,Punta Betin
42798,21,Velocidad del viento,11.1,m/s,Punta Betin
42798,22,Velocidad del viento,10.4,m/s,Punta Betin
42798,23,Velocidad del viento,10.02,m/s,Punta Betin
42799,0,Velocidad del viento,10.87,m/s,Punta Betin
42799,1,Velocidad del viento,9.55,m/s,Punta Betin
42799,2,Velocidad del viento,10.85,m/s,Punta Betin
42799,3,Velocidad del viento,10.72,m/s,Punta Betin
42799,4,Velocidad del viento,11.02,m/s,Punta Betin
42799,5,Velocidad del viento,9.63,m/s,Punta Betin
42799,6,Velocidad del viento,11.45,m/s,Punta Betin
42799,7,Velocidad del viento,11.25,m/s,Punta Betin
42799,8,Velocidad del viento,11.42,m/s,Punta Betin
42799,9,Velocidad del viento,12.05,m/s,Punta Betin
42799,10,Velocidad del viento,10.97,m/s,Punta Betin
42799,11,Velocidad del viento,11.6,m/s,Punta Betin
42799,12,Velocidad del viento,11.38,m/s,Punta Betin
42799,13,Velocidad del viento,12.63,m/s,Punta Betin
42799,14,Velocidad del viento,12.88,m/s,Punta Betin
42799,15,Velocidad del viento,12.32,m/s,Punta Betin
42799,16,Velocidad del viento,12.83,m/s,Punta Betin
42799,17,Velocidad del viento,13.1,m/s,Punta Betin
42799,18,Velocidad del viento,11.05,m/s,Punta Betin
42799,19,Velocidad del viento,12.37,m/s,Punta Betin
42799,20,Velocidad del viento,12.6,m/s,Punta Betin
42799,21,Velocidad del viento,12.97,m/s,Punta Betin
42799,22,Velocidad del viento,13.48,m/s,Punta Betin
42799,23,Velocidad del viento,13.52,m/s,Punta Betin
42800,0,Velocidad del viento,13.03,m/s,Punta Betin
42800,1,Velocidad del viento,12.93,m/s,Punta Betin
42800,2,Velocidad del viento,14.82,m/s,Punta Betin
42800,3,Velocidad del viento,15.07,m/s,Punta Betin
42800,4,Velocidad del viento,14.43,m/s,Punta Betin
42800,5,Velocidad del viento,14.92,m/s,Punta Betin
42800,6,Velocidad del viento,14.8,m/s,Punta Betin
42800,7,Velocidad del viento,14.18,m/s,Punta Betin
42800,8,Velocidad del viento,13.68,m/s,Punta Betin
42800,9,Velocidad del viento,13.35,m/s,Punta Betin
42800,10,Velocidad del viento,9.08,m/s,Punta Betin
42800,11,Velocidad del viento,8.12,m/s,Punta Betin
42800,12,Velocidad del viento,9.02,m/s,Punta Betin
42800,13,Velocidad del viento,9.72,m/s,Punta Betin
42800,14,Velocidad del viento,10.77,m/s,Punta Betin
42800,15,Velocidad del viento,11.07,m/s,Punta Betin
42800,16,Velocidad del viento,11.05,m/s,Punta Betin
42800,17,Velocidad del viento,11.6,m/s,Punta Betin
42800,18,Velocidad del viento,10.98,m/s,Punta Betin
42800,19,Velocidad del viento,10.7,m/s,Punta Betin
42800,20,Velocidad del viento,12.18,m/s,Punta Betin
42800,21,Velocidad del viento,13.98,m/s,Punta Betin
42800,22,Velocidad del viento,14.03,m/s,Punta Betin
42800,23,Velocidad del viento,13.95,m/s,Punta Betin
42801,0,Velocidad del viento,13.57,m/s,Punta Betin
42801,1,Velocidad del viento,13.65,m/s,Punta Betin
42801,2,Velocidad del viento,14.57,m/s,Punta Betin
42801,3,Velocidad del viento,12.2,m/s,Punta Betin
42801,4,Velocidad del viento,5.2,m/s,Punta Betin
42801,5,Velocidad del viento,12.28,m/s,Punta Betin
42801,6,Velocidad del viento,11.83,m/s,Punta Betin
42801,7,Velocidad del viento,12.03,m/s,Punta Betin
42801,8,Velocidad del viento,11.2,m/s,Punta Betin
42801,9,Velocidad del viento,10.6,m/s,Punta Betin
42801,10,Velocidad del viento,10.75,m/s,Punta Betin
42801,11,Velocidad del viento,9.32,m/s,Punta Betin
42801,12,Velocidad del viento,10.25,m/s,Punta Betin
42801,13,Velocidad del viento,10.32,m/s,Punta Betin
42801,14,Velocidad del viento,11.33,m/s,Punta Betin
42801,15,Velocidad del viento,10.67,m/s,Punta Betin
42801,16,Velocidad del viento,10.68,m/s,Punta Betin
42801,17,Velocidad del viento,11.02,m/s,Punta Betin
42801,18,Velocidad del viento,10.02,m/s,Punta Betin
42801,19,Velocidad del viento,10.22,m/s,Punta Betin
42801,20,Velocidad del viento,11.53,m/s,Punta Betin
42801,21,Velocidad del viento,12.35,m/s,Punta Betin
42801,22,Velocidad del viento,14.15,m/s,Punta Betin
42801,23,Velocidad del viento,14.35,m/s,Punta Betin
42802,0,Velocidad del viento,12.98,m/s,Punta Betin
42802,1,Velocidad del viento,11.97,m/s,Punta Betin
42802,2,Velocidad del viento,12.25,m/s,Punta Betin
42802,3,Velocidad del viento,13.27,m/s,Punta Betin
42802,4,Velocidad del viento,13.4,m/s,Punta Betin
42802,5,Velocidad del viento,13.45,m/s,Punta Betin
42802,6,Velocidad del viento,12.27,m/s,Punta Betin
42802,7,Velocidad del viento,10.78,m/s,Punta Betin
42802,8,Velocidad del viento,11.4,m/s,Punta Betin
42802,9,Velocidad del viento,10.27,m/s,Punta Betin
42802,10,Velocidad del viento,10.77,m/s,Punta Betin
42802,11,Velocidad del viento,11.47,m/s,Punta Betin
42802,12,Velocidad del viento,11.05,m/s,Punta Betin
42802,13,Velocidad del viento,12.88,m/s,Punta Betin
42802,14,Velocidad del viento,11.45,m/s,Punta Betin
42802,15,Velocidad del viento,11.3,m/s,Punta Betin
42802,16,Velocidad del viento,11.58,m/s,Punta Betin
42802,17,Velocidad del viento,11.9,m/s,Punta Betin
42802,18,Velocidad del viento,11.03,m/s,Punta Betin
42802,19,Velocidad del viento,10.98,m/s,Punta Betin
42802,20,Velocidad del viento,12.25,m/s,Punta Betin
42802,21,Velocidad del viento,11.87,m/s,Punta Betin
42802,22,Velocidad del viento,12.5,m/s,Punta Betin
42802,23,Velocidad del viento,10.85,m/s,Punta Betin
42803,0,Velocidad del viento,9.67,m/s,Punta Betin
42803,1,Velocidad del viento,11.85,m/s,Punta Betin
42803,2,Velocidad del viento,11.45,m/s,Punta Betin
42803,3,Velocidad del viento,9.8,m/s,Punta Betin
42803,4,Velocidad del viento,12.65,m/s,Punta Betin
42803,5,Velocidad del viento,13.53,m/s,Punta Betin
42803,6,Velocidad del viento,11.52,m/s,Punta Betin
42803,7,Velocidad del viento,12.2,m/s,Punta Betin
42803,8,Velocidad del viento,11.5,m/s,Punta Betin
42803,9,Velocidad del viento,9.78,m/s,Punta Betin
42803,10,Velocidad del viento,8.62,m/s,Punta Betin
42803,11,Velocidad del viento,8.6,m/s,Punta Betin
42803,12,Velocidad del viento,9.1,m/s,Punta Betin
42803,13,Velocidad del viento,9.78,m/s,Punta Betin
42803,14,Velocidad del viento,10.4,m/s,Punta Betin
42803,15,Velocidad del viento,10.33,m/s,Punta Betin
42803,16,Velocidad del viento,10.07,m/s,Punta Betin
42803,17,Velocidad del viento,10.77,m/s,Punta Betin
42803,18,Velocidad del viento,10.25,m/s,Punta Betin
42803,19,Velocidad del viento,10.05,m/s,Punta Betin
42803,20,Velocidad del viento,10.65,m/s,Punta Betin
42803,21,Velocidad del viento,10,m/s,Punta Betin
42803,22,Velocidad del viento,9.77,m/s,Punta Betin
42803,23,Velocidad del viento,9.65,m/s,Punta Betin
42804,0,Velocidad del viento,10.35,m/s,Punta Betin
42804,1,Velocidad del viento,10.58,m/s,Punta Betin
42804,2,Velocidad del viento,10.37,m/s,Punta Betin
42804,3,Velocidad del viento,3.9,m/s,Punta Betin
42804,4,Velocidad del viento,1.9,m/s,Punta Betin
42804,5,Velocidad del viento,2.7,m/s,Punta Betin
42804,6,Velocidad del viento,3.55,m/s,Punta Betin
42804,7,Velocidad del viento,2.72,m/s,Punta Betin
42804,8,Velocidad del viento,2.9,m/s,Punta Betin
42804,9,Velocidad del viento,2.6,m/s,Punta Betin
42804,10,Velocidad del viento,6.07,m/s,Punta Betin
42804,11,Velocidad del viento,6.42,m/s,Punta Betin
42804,12,Velocidad del viento,6.72,m/s,Punta Betin
42804,13,Velocidad del viento,7.98,m/s,Punta Betin
42804,14,Velocidad del viento,7.57,m/s,Punta Betin
42804,15,Velocidad del viento,6.42,m/s,Punta Betin
42804,16,Velocidad del viento,6.12,m/s,Punta Betin
42804,17,Velocidad del viento,5.47,m/s,Punta Betin
42804,18,Velocidad del viento,7.65,m/s,Punta Betin
42804,19,Velocidad del viento,8.18,m/s,Punta Betin
42804,20,Velocidad del viento,7.48,m/s,Punta Betin
42804,21,Velocidad del viento,6.6,m/s,Punta Betin
42804,22,Velocidad del viento,3.4,m/s,Punta Betin
42804,23,Velocidad del viento,1.42,m/s,Punta Betin
42805,0,Velocidad del viento,1.8,m/s,Punta Betin
42805,1,Velocidad del viento,1.27,m/s,Punta Betin
42805,2,Velocidad del viento,0.9,m/s,Punta Betin
42805,3,Velocidad del viento,1.75,m/s,Punta Betin
42805,4,Velocidad del viento,3.82,m/s,Punta Betin
42805,5,Velocidad del viento,2.38,m/s,Punta Betin
42805,6,Velocidad del viento,2.67,m/s,Punta Betin
42805,7,Velocidad del viento,2.2,m/s,Punta Betin
42805,8,Velocidad del viento,3.23,m/s,Punta Betin
42805,9,Velocidad del viento,4.02,m/s,Punta Betin
42805,10,Velocidad del viento,5.28,m/s,Punta Betin
42805,11,Velocidad del viento,5.78,m/s,Punta Betin
42805,12,Velocidad del viento,6.35,m/s,Punta Betin
42805,13,Velocidad del viento,7.43,m/s,Punta Betin
42805,14,Velocidad del viento,7.73,m/s,Punta Betin
42805,15,Velocidad del viento,8.63,m/s,Punta Betin
42805,16,Velocidad del viento,7.37,m/s,Punta Betin
42805,17,Velocidad del viento,5.75,m/s,Punta Betin
42805,18,Velocidad del viento,4.85,m/s,Punta Betin
42805,19,Velocidad del viento,5.67,m/s,Punta Betin
42805,20,Velocidad del viento,7.8,m/s,Punta Betin
42805,21,Velocidad del viento,6.6,m/s,Punta Betin
42805,22,Velocidad del viento,5.52,m/s,Punta Betin
42805,23,Velocidad del viento,3.45,m/s,Punta Betin
42806,0,Velocidad del viento,1.23,m/s,Punta Betin
42806,1,Velocidad del viento,3.63,m/s,Punta Betin
42806,2,Velocidad del viento,2.18,m/s,Punta Betin
42806,3,Velocidad del viento,1.7,m/s,Punta Betin
42806,4,Velocidad del viento,2.03,m/s,Punta Betin
42806,5,Velocidad del viento,3.18,m/s,Punta Betin
42806,6,Velocidad del viento,5.6,m/s,Punta Betin
42806,7,Velocidad del viento,1.9,m/s,Punta Betin
42806,8,Velocidad del viento,2.28,m/s,Punta Betin
42806,9,Velocidad del viento,4.6,m/s,Punta Betin
42806,10,Velocidad del viento,4.45,m/s,Punta Betin
42806,11,Velocidad del viento,3.9,m/s,Punta Betin
42806,12,Velocidad del viento,1.98,m/s,Punta Betin
42806,13,Velocidad del viento,1.45,m/s,Punta Betin
42806,14,Velocidad del viento,2.48,m/s,Punta Betin
42806,15,Velocidad del viento,2.9,m/s,Punta Betin
42806,16,Velocidad del viento,4.92,m/s,Punta Betin
42806,17,Velocidad del viento,4.68,m/s,Punta Betin
42806,18,Velocidad del viento,3.6,m/s,Punta Betin
42806,19,Velocidad del viento,4.03,m/s,Punta Betin
42806,20,Velocidad del viento,3.03,m/s,Punta Betin
42806,21,Velocidad del viento,1.72,m/s,Punta Betin
42806,22,Velocidad del viento,3.13,m/s,Punta Betin
42806,23,Velocidad del viento,1.97,m/s,Punta Betin
42807,0,Velocidad del viento,0.8,m/s,Punta Betin
42807,1,Velocidad del viento,2.37,m/s,Punta Betin
42807,2,Velocidad del viento,3.3,m/s,Punta Betin
42807,3,Velocidad del viento,3.8,m/s,Punta Betin
42807,4,Velocidad del viento,4.12,m/s,Punta Betin
42807,5,Velocidad del viento,3.87,m/s,Punta Betin
42807,6,Velocidad del viento,2.5,m/s,Punta Betin
42807,7,Velocidad del viento,2.78,m/s,Punta Betin
42807,8,Velocidad del viento,4.53,m/s,Punta Betin
42807,9,Velocidad del viento,3.95,m/s,Punta Betin
42807,10,Velocidad del viento,2.67,m/s,Punta Betin
42807,11,Velocidad del viento,3.77,m/s,Punta Betin
42807,12,Velocidad del viento,3.17,m/s,Punta Betin
42807,13,Velocidad del viento,6.1,m/s,Punta Betin
42807,14,Velocidad del viento,5.75,m/s,Punta Betin
42807,15,Velocidad del viento,5.68,m/s,Punta Betin
42807,16,Velocidad del viento,6.5,m/s,Punta Betin
42807,17,Velocidad del viento,5.68,m/s,Punta Betin
42807,18,Velocidad del viento,7.28,m/s,Punta Betin
42807,19,Velocidad del viento,6.93,m/s,Punta Betin
42807,20,Velocidad del viento,7.2,m/s,Punta Betin
42807,21,Velocidad del viento,5.88,m/s,Punta Betin
42807,22,Velocidad del viento,8.1,m/s,Punta Betin
42807,23,Velocidad del viento,8.7,m/s,Punta Betin
42808,0,Velocidad del viento,5.52,m/s,Punta Betin
42808,1,Velocidad del viento,4.47,m/s,Punta Betin
42808,2,Velocidad del viento,4.47,m/s,Punta Betin
42808,3,Velocidad del viento,2.3,m/s,Punta Betin
42808,4,Velocidad del viento,2.47,m/s,Punta Betin
42808,5,Velocidad del viento,2.43,m/s,Punta Betin
42808,6,Velocidad del viento,2.3,m/s,Punta Betin
42808,7,Velocidad del viento,1.35,m/s,Punta Betin
42808,8,Velocidad del viento,2.43,m/s,Punta Betin
42808,9,Velocidad del viento,4.03,m/s,Punta Betin
42808,10,Velocidad del viento,6.32,m/s,Punta Betin
42808,11,Velocidad del viento,5.88,m/s,Punta Betin
42808,12,Velocidad del viento,6.2,m/s,Punta Betin
42808,13,Velocidad del viento,7.02,m/s,Punta Betin
42808,14,Velocidad del viento,6.9,m/s,Punta Betin
42808,15,Velocidad del viento,6.83,m/s,Punta Betin
42808,16,Velocidad del viento,6.52,m/s,Punta Betin
42808,17,Velocidad del viento,7.32,m/s,Punta Betin
42808,18,Velocidad del viento,8.53,m/s,Punta Betin
42808,19,Velocidad del viento,11.33,m/s,Punta Betin
42808,20,Velocidad del viento,8.82,m/s,Punta Betin
42808,21,Velocidad del viento,7.87,m/s,Punta Betin
42808,22,Velocidad del viento,5.17,m/s,Punta Betin
42808,23,Velocidad del viento,3.73,m/s,Punta Betin
42809,0,Velocidad del viento,2.7,m/s,Punta Betin
42809,1,Velocidad del viento,5,m/s,Punta Betin
42809,2,Velocidad del viento,8.48,m/s,Punta Betin
42809,3,Velocidad del viento,7.77,m/s,Punta Betin
42809,4,Velocidad del viento,9.8,m/s,Punta Betin
42809,5,Velocidad del viento,5.65,m/s,Punta Betin
42809,6,Velocidad del viento,5.67,m/s,Punta Betin
42809,7,Velocidad del viento,6.08,m/s,Punta Betin
42809,8,Velocidad del viento,5.28,m/s,Punta Betin
42809,9,Velocidad del viento,4.15,m/s,Punta Betin
42809,10,Velocidad del viento,5.52,m/s,Punta Betin
42809,11,Velocidad del viento,5.45,m/s,Punta Betin
42809,12,Velocidad del viento,6.25,m/s,Punta Betin
42809,13,Velocidad del viento,6.55,m/s,Punta Betin
42809,14,Velocidad del viento,5.97,m/s,Punta Betin
42809,15,Velocidad del viento,5.55,m/s,Punta Betin
42809,16,Velocidad del viento,7.07,m/s,Punta Betin
42809,17,Velocidad del viento,6.73,m/s,Punta Betin
42809,18,Velocidad del viento,8.08,m/s,Punta Betin
42809,19,Velocidad del viento,6.7,m/s,Punta Betin
42809,20,Velocidad del viento,5.72,m/s,Punta Betin
42809,21,Velocidad del viento,4.43,m/s,Punta Betin
42809,22,Velocidad del viento,5.98,m/s,Punta Betin
42809,23,Velocidad del viento,9.05,m/s,Punta Betin
42810,0,Velocidad del viento,9.93,m/s,Punta Betin
42810,1,Velocidad del viento,10.2,m/s,Punta Betin
42810,2,Velocidad del viento,9.02,m/s,Punta Betin
42810,3,Velocidad del viento,8.7,m/s,Punta Betin
42810,4,Velocidad del viento,11.43,m/s,Punta Betin
42810,5,Velocidad del viento,9.15,m/s,Punta Betin
42810,6,Velocidad del viento,4.53,m/s,Punta Betin
42810,7,Velocidad del viento,2.43,m/s,Punta Betin
42810,8,Velocidad del viento,3.3,m/s,Punta Betin
42810,9,Velocidad del viento,3.63,m/s,Punta Betin
42810,10,Velocidad del viento,3.87,m/s,Punta Betin
42810,11,Velocidad del viento,5.37,m/s,Punta Betin
42810,12,Velocidad del viento,7.58,m/s,Punta Betin
42810,13,Velocidad del viento,7.17,m/s,Punta Betin
42810,14,Velocidad del viento,5.78,m/s,Punta Betin
42810,15,Velocidad del viento,6.1,m/s,Punta Betin
42810,16,Velocidad del viento,8.13,m/s,Punta Betin
42810,17,Velocidad del viento,3.48,m/s,Punta Betin
42810,18,Velocidad del viento,5.73,m/s,Punta Betin
42810,19,Velocidad del viento,8.07,m/s,Punta Betin
42810,20,Velocidad del viento,10.07,m/s,Punta Betin
42810,21,Velocidad del viento,10.17,m/s,Punta Betin
42810,22,Velocidad del viento,9.35,m/s,Punta Betin
42810,23,Velocidad del viento,6.95,m/s,Punta Betin
42811,0,Velocidad del viento,7.57,m/s,Punta Betin
42811,1,Velocidad del viento,7.78,m/s,Punta Betin
42811,2,Velocidad del viento,6.13,m/s,Punta Betin
42811,3,Velocidad del viento,3.87,m/s,Punta Betin
42811,4,Velocidad del viento,5.43,m/s,Punta Betin
42811,5,Velocidad del viento,5.73,m/s,Punta Betin
42811,6,Velocidad del viento,9.08,m/s,Punta Betin
42811,7,Velocidad del viento,5.07,m/s,Punta Betin
42811,8,Velocidad del viento,4.72,m/s,Punta Betin
42811,9,Velocidad del viento,4.03,m/s,Punta Betin
42811,10,Velocidad del viento,6.68,m/s,Punta Betin
42811,11,Velocidad del viento,6.9,m/s,Punta Betin
42811,12,Velocidad del viento,6.98,m/s,Punta Betin
